t,speed,mph,steer,throttle,longG,latG,yaw,expectYaw,understeer,oversteer,jolt,angVelX,angVelZ,vy,fireRaw,fxActive,fxFired,center,corner,oversteer,brake,texture,scrub,judder,impact,weapon,force
67.418,0.613,1.4,0.003,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,-0.007,0,4,0,-5,0,0,0,-4,0,0,0,0,-4
67.439,0.613,1.4,0.003,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,-0.007,0,4,0,-5,0,0,0,-3,0,0,0,0,-4
67.465,0.618,1.4,0.003,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.118,-0.295,0.148,-0.007,0,4,0,-5,0,0,0,4,0,0,0,0,0
67.497,0.618,1.4,0.003,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.118,-0.295,0.148,-0.007,0,4,0,-5,0,0,0,-1,0,0,0,0,-3
67.518,0.626,1.4,0.003,0.000,0.014,0.000,0.001,0.000,0.000,0.000,0.138,0.124,-0.062,-0.007,0,4,0,-5,0,0,0,-5,0,0,0,0,-5
67.543,0.626,1.4,0.003,0.000,0.014,0.000,0.001,0.000,0.000,0.000,0.138,0.124,-0.062,-0.007,0,4,0,-5,0,0,0,2,0,0,0,0,-2
67.559,0.626,1.4,0.003,0.000,0.014,0.000,0.001,0.000,0.000,0.000,0.138,0.124,-0.062,-0.007,0,4,0,-5,0,0,0,5,0,0,0,0,0
67.590,0.631,1.4,0.003,0.000,0.008,0.000,0.001,0.000,0.000,0.000,0.076,0.408,-0.204,-0.008,0,4,0,-5,0,0,0,-2,0,0,0,0,-3
67.610,0.631,1.4,0.003,0.000,0.008,0.000,0.001,0.000,0.000,0.000,0.076,0.408,-0.204,-0.008,0,4,0,-5,0,0,0,-4,0,0,0,0,-5
67.627,0.637,1.4,0.003,0.000,0.015,0.000,0.006,0.000,0.000,0.000,0.146,0.081,-0.040,-0.008,0,4,0,-5,0,0,0,-1,0,0,0,0,-3
67.645,0.637,1.4,0.003,0.000,0.015,0.000,0.006,0.000,0.000,0.000,0.146,0.081,-0.040,-0.008,0,4,0,-5,0,0,0,4,0,0,0,0,-1
67.668,0.637,1.4,0.003,0.000,0.015,0.000,0.006,0.000,0.000,0.000,0.146,0.081,-0.040,-0.008,0,4,0,-5,0,0,0,2,0,0,0,0,-2
67.691,0.644,1.4,0.000,0.392,0.012,0.000,0.005,0.000,0.000,0.000,0.117,-0.312,0.156,-0.008,1,4,0,0,0,0,0,-4,0,0,0,0,-2
67.715,0.644,1.4,0.000,0.392,0.012,0.000,0.005,0.000,0.000,0.000,0.117,-0.312,0.156,-0.008,1,4,0,0,0,0,0,-2,0,0,0,0,-1
67.747,0.650,1.5,0.000,0.777,0.010,0.000,0.005,0.000,0.000,0.000,0.097,0.012,-0.006,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,2
67.767,0.650,1.5,0.000,0.777,0.010,0.000,0.005,0.000,0.000,0.000,0.097,0.012,-0.006,-0.008,1,4,0,0,0,0,0,-1,0,0,0,0,0
67.793,0.655,1.5,0.000,1.000,0.012,0.000,0.005,0.000,0.000,0.000,0.121,0.307,-0.153,-0.008,1,4,0,0,0,0,0,-5,0,0,0,0,-3
67.810,0.655,1.5,0.000,1.000,0.012,0.000,0.005,0.000,0.000,0.000,0.121,0.307,-0.153,-0.008,1,4,0,0,0,0,0,0,0,0,0,0,0
67.826,0.662,1.5,0.000,1.000,0.022,0.000,0.000,0.000,0.000,0.000,0.218,-0.108,0.054,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,2
67.847,0.662,1.5,0.000,1.000,0.022,0.000,0.000,0.000,0.000,0.000,0.218,-0.108,0.054,-0.008,1,4,0,0,0,0,0,3,0,0,0,0,2
67.871,0.662,1.5,0.000,1.000,0.022,0.000,0.000,0.000,0.000,0.000,0.218,-0.108,0.054,-0.008,1,4,0,0,0,0,0,-5,0,0,0,0,-2
67.888,0.668,1.5,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.089,-0.393,0.196,-0.008,1,4,0,0,0,0,0,-4,0,0,0,0,-2
67.906,0.668,1.5,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.089,-0.393,0.196,-0.008,1,4,0,0,0,0,0,1,0,0,0,0,1
67.926,0.668,1.5,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.089,-0.393,0.196,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,2
67.943,0.673,1.5,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.100,-0.061,0.030,-0.008,1,4,0,0,0,0,0,1,0,0,0,0,1
67.965,0.673,1.5,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.100,-0.061,0.030,-0.008,1,4,0,0,0,0,0,-5,0,0,0,0,-2
67.997,0.681,1.5,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.136,0.519,-0.065,-0.008,1,4,0,0,0,0,0,1,0,0,0,0,1
68.018,0.681,1.5,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.136,0.519,-0.065,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,3
68.043,0.686,1.5,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.120,0.175,0.089,-0.008,1,4,0,0,0,0,0,-2,0,0,0,0,-1
68.060,0.686,1.5,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.120,0.175,0.089,-0.008,1,4,0,0,0,0,0,-5,0,0,0,0,-3
68.090,0.692,1.5,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.117,-0.137,0.228,-0.008,1,4,0,0,0,0,0,2,0,0,0,0,1
68.111,0.692,1.5,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.117,-0.137,0.228,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,2
68.127,0.692,1.5,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.117,-0.137,0.228,-0.008,1,4,0,0,0,0,0,1,0,0,0,0,0
68.145,0.699,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.306,-0.090,-0.008,1,4,0,0,0,0,0,-5,0,0,0,0,-2
68.161,0.699,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.306,-0.090,-0.008,1,4,0,0,0,0,0,-4,0,0,0,0,-2
68.183,0.699,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.306,-0.090,-0.008,1,4,0,0,0,0,0,3,0,0,0,0,1
68.216,0.705,1.6,0.000,1.000,0.008,0.000,0.000,0.000,0.000,0.000,0.077,0.018,-0.229,-0.008,1,4,0,0,0,0,0,1,0,0,0,0,1
68.246,0.710,1.6,0.000,1.000,0.018,0.000,0.000,0.000,0.000,0.000,0.179,0.306,-0.353,-0.008,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.266,0.710,1.6,0.000,1.000,0.018,0.000,0.000,0.000,0.000,0.000,0.179,0.306,-0.353,-0.008,1,4,0,0,0,0,0,0,0,0,0,0,0
68.284,0.710,1.6,0.000,1.000,0.018,0.000,0.000,0.000,0.000,0.000,0.179,0.306,-0.353,-0.008,1,4,0,0,0,0,0,5,0,0,0,0,3
68.301,0.717,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.115,-0.118,-0.009,1,4,0,0,0,0,0,4,0,0,0,0,2
68.319,0.717,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.115,-0.118,-0.009,1,4,0,0,0,0,0,-3,0,0,0,0,-1
68.339,0.717,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.134,-0.115,-0.118,-0.009,1,4,0,0,0,0,0,-5,0,0,0,0,-3
68.372,0.723,1.6,0.000,1.000,0.008,0.000,0.000,0.000,0.000,0.000,0.078,-0.399,0.041,-0.009,1,4,0,0,0,0,0,4,0,0,0,0,2
68.389,0.723,1.6,0.000,1.000,0.008,0.000,0.000,0.000,0.000,0.000,0.078,-0.399,0.041,-0.009,1,4,0,0,0,0,0,4,0,0,0,0,2
68.410,0.728,1.6,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.142,-0.066,0.185,-0.009,1,4,0,0,0,0,0,-3,0,0,0,0,-2
68.427,0.728,1.6,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.142,-0.066,0.185,-0.009,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.445,0.728,1.6,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.142,-0.066,0.185,-0.009,1,4,0,0,0,0,0,-1,0,0,0,0,-1
68.465,0.736,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.133,0.319,0.351,-0.009,1,4,0,0,0,0,0,5,0,0,0,0,3
68.487,0.736,1.6,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.133,0.319,0.351,-0.009,1,4,0,0,0,0,0,2,0,0,0,0,1
68.504,0.741,1.7,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.584,0.170,-0.009,1,4,0,0,0,0,0,-4,0,0,0,0,-2
68.520,0.741,1.7,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.584,0.170,-0.009,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.537,0.741,1.7,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.143,0.584,0.170,-0.009,1,4,0,0,0,0,0,-1,0,0,0,0,0
68.557,0.747,1.7,0.000,1.000,0.011,0.000,0.000,0.000,0.000,0.000,0.103,0.234,0.007,-0.009,1,4,0,0,0,0,0,5,0,0,0,0,3
68.575,0.747,1.7,0.000,1.000,0.011,0.000,0.000,0.000,0.000,0.000,0.103,0.234,0.007,-0.009,1,4,0,0,0,0,0,3,0,0,0,0,2
68.592,0.747,1.7,0.000,1.000,0.011,0.000,0.000,0.000,0.000,0.000,0.103,0.234,0.007,-0.009,1,4,0,0,0,0,0,-3,0,0,0,0,-1
68.608,0.754,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.142,-0.172,-0.183,-0.009,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.631,0.754,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.142,-0.172,-0.183,-0.009,1,4,0,0,0,0,0,1,0,0,0,0,0
68.649,0.754,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.142,-0.172,-0.183,-0.009,1,4,0,0,0,0,0,6,0,0,0,0,3
68.669,0.759,1.7,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.091,-0.451,-0.018,-0.009,1,4,0,0,0,0,0,2,0,0,0,0,1
68.686,0.759,1.7,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.091,-0.451,-0.018,-0.009,1,4,0,0,0,0,0,-4,0,0,0,0,-2
68.707,0.759,1.7,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.091,-0.451,-0.018,-0.009,1,4,0,0,0,0,0,-5,0,0,0,0,-2
68.724,0.765,1.7,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.099,-0.704,0.131,-0.009,1,4,0,0,0,0,0,1,0,0,0,0,1
68.741,0.765,1.7,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.099,-0.704,0.131,-0.009,1,4,0,0,0,0,0,6,0,0,0,0,3
68.758,0.765,1.7,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.099,-0.704,0.131,-0.009,1,4,0,0,0,0,0,3,0,0,0,0,1
68.779,0.772,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.135,-0.234,-0.076,-0.009,1,4,0,0,0,0,0,-5,0,0,0,0,-2
68.797,0.772,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.135,-0.234,-0.076,-0.009,1,4,0,0,0,0,0,-5,0,0,0,0,-3
68.814,0.772,1.7,0.000,1.000,0.014,0.000,0.000,0.000,0.000,0.000,0.135,-0.234,-0.076,-0.009,1,4,0,0,0,0,0,1,0,0,0,0,0
68.841,0.778,1.7,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.089,0.083,-0.217,-0.009,1,4,0,0,0,0,0,5,0,0,0,0,3
68.861,0.778,1.7,0.000,1.000,0.009,0.000,0.000,0.000,0.000,0.000,0.089,0.083,-0.217,-0.009,1,4,0,0,0,0,0,-2,0,0,0,0,-1
68.878,0.783,1.8,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.364,-0.052,-0.009,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.895,0.783,1.8,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.364,-0.052,-0.009,1,4,0,0,0,0,0,-3,0,0,0,0,-1
68.919,0.783,1.8,0.000,1.000,0.015,0.000,0.000,0.000,0.000,0.000,0.144,0.364,-0.052,-0.009,1,4,0,0,0,0,0,6,0,0,0,0,3
68.939,0.791,1.8,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.121,0.703,0.146,-0.009,1,4,0,0,0,0,0,3,0,0,0,0,2
68.965,0.791,1.8,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.121,0.703,0.146,-0.009,1,4,0,0,0,0,0,-6,0,0,0,0,-3
68.997,0.796,1.8,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.096,0.342,0.280,-0.010,1,4,0,0,0,0,0,1,0,0,0,0,1
69.019,0.796,1.8,0.000,1.000,0.010,0.000,0.000,0.000,0.000,0.000,0.096,0.342,0.280,-0.010,1,4,0,0,0,0,0,6,0,0,0,0,3
69.044,0.802,1.8,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.116,0.014,0.106,-0.010,1,4,0,0,0,0,0,-2,0,0,0,0,-1
69.061,0.802,1.8,0.000,1.000,0.012,0.000,0.000,0.000,0.000,0.000,0.116,0.014,0.106,-0.010,1,4,0,0,0,0,0,-6,0,0,0,0,-3
69.090,0.809,1.8,0.003,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.158,-0.365,-0.096,-0.010,0,4,0,-5,0,0,0,3,0,0,0,0,-1
69.110,0.809,1.8,0.003,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.158,-0.365,-0.096,-0.010,0,4,0,-5,0,0,0,6,0,0,0,0,1
69.127,0.809,1.8,0.003,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.158,-0.365,-0.096,-0.010,0,4,0,-5,0,0,0,1,0,0,0,0,-2
69.145,0.814,1.8,0.003,0.000,0.010,0.000,0.001,0.000,0.000,0.000,0.101,-0.626,-0.234,-0.010,0,4,0,-5,0,0,0,-5,0,0,0,0,-5
69.169,0.814,1.8,0.003,0.000,0.010,0.000,0.001,0.000,0.000,0.000,0.101,-0.626,-0.234,-0.010,0,4,0,-5,0,0,0,-3,0,0,0,0,-4
69.191,0.820,1.8,0.003,0.000,0.012,0.000,0.001,0.000,0.000,0.000,0.119,-0.272,-0.360,-0.010,0,4,0,-5,0,0,0,6,0,0,0,0,0
69.215,0.820,1.8,0.003,0.000,0.012,0.000,0.001,0.000,0.000,0.000,0.119,-0.272,-0.360,-0.010,0,4,0,-5,0,0,0,2,0,0,0,0,-1
69.247,0.827,1.9,0.003,0.000,0.013,0.000,0.001,0.000,0.000,0.000,0.129,0.138,-0.128,-0.010,0,4,0,-5,0,0,0,-6,0,0,0,0,-6
69.267,0.827,1.9,0.003,0.000,0.013,0.000,0.001,0.000,0.000,0.000,0.129,0.138,-0.128,-0.010,0,4,0,-5,0,0,0,1,0,0,0,0,-2
69.294,0.833,1.9,0.003,0.000,0.012,0.000,0.002,0.000,0.000,0.000,0.117,0.421,0.032,-0.010,0,4,0,-5,0,0,0,6,0,0,0,0,0
69.312,0.833,1.9,0.003,0.000,0.012,0.000,0.002,0.000,0.000,0.000,0.117,0.421,0.032,-0.010,0,4,0,-5,0,0,0,0,0,0,0,0,-3
69.328,0.833,1.9,0.003,0.000,0.012,0.000,0.002,0.000,0.000,0.000,0.117,0.421,0.032,-0.010,0,4,0,-5,0,0,0,-6,0,0,0,0,-6
69.349,0.838,1.9,0.003,0.000,0.010,0.000,0.002,0.000,0.000,0.000,0.100,0.676,0.176,-0.010,0,4,0,-5,0,0,0,-3,0,0,0,0,-4
69.372,0.838,1.9,0.003,0.000,0.010,0.000,0.002,0.000,0.000,0.000,0.100,0.676,0.176,-0.010,0,4,0,-5,0,0,0,5,0,0,0,0,0
69.389,0.845,1.9,0.003,0.000,0.019,0.000,0.002,0.000,0.000,0.000,0.185,0.211,0.347,-0.010,0,4,0,-5,0,0,0,6,0,0,0,0,0
69.406,0.845,1.9,0.003,0.000,0.019,0.000,0.002,0.000,0.000,0.000,0.185,0.211,0.347,-0.010,0,4,0,-5,0,0,0,-2,0,0,0,0,-4
69.427,0.845,1.9,0.003,0.000,0.019,0.000,0.002,0.000,0.000,0.000,0.185,0.211,0.347,-0.010,0,4,0,-5,0,0,0,-7,0,0,0,0,-6
69.445,0.851,1.9,0.003,0.000,0.010,0.000,0.003,0.000,0.000,0.000,0.098,-0.104,0.462,-0.010,0,4,0,-5,0,0,0,-1,0,0,0,0,-3
69.465,0.851,1.9,0.003,0.000,0.010,0.000,0.003,0.000,0.000,0.000,0.098,-0.104,0.462,-0.010,0,4,0,-5,0,0,0,6,0,0,0,0,0
69.496,0.856,1.9,0.003,0.000,0.011,0.000,0.003,0.000,0.000,0.000,0.104,-0.384,0.275,-0.010,0,4,0,-5,0,0,0,-1,0,0,0,0,-3
69.517,0.856,1.9,0.003,0.000,0.011,0.000,0.003,0.000,0.000,0.000,0.104,-0.384,0.275,-0.010,0,4,0,-5,0,0,0,-7,0,0,0,0,-6
69.544,0.856,1.9,0.003,0.000,0.011,0.000,0.003,0.000,0.000,0.000,0.104,-0.384,0.275,-0.010,0,4,0,-5,0,0,0,2,0,0,0,0,-1
69.561,0.864,1.9,0.003,0.000,0.012,0.001,0.008,0.000,0.000,0.000,0.113,-0.720,0.049,-0.010,0,4,0,-5,-1,0,0,7,0,0,0,0,0
69.590,0.864,1.9,0.003,0.000,0.012,0.001,0.008,0.000,0.000,0.000,0.113,-0.720,0.049,-0.010,0,4,0,-5,-1,0,0,-3,0,0,0,0,-4
69.611,0.869,1.9,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,-0.357,-0.103,-0.010,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
69.629,0.869,1.9,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,-0.357,-0.103,-0.010,0,4,0,-5,-1,0,0,0,0,0,0,0,-3
69.646,0.869,1.9,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,-0.357,-0.103,-0.010,0,4,0,-5,-1,0,0,6,0,0,0,0,0
69.669,0.874,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.095,-0.029,-0.241,-0.010,0,4,0,-5,-1,0,0,3,0,0,0,0,-2
69.689,0.874,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.095,-0.029,-0.241,-0.010,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
69.715,0.882,2.0,0.003,0.000,0.016,0.001,0.008,0.000,0.000,0.000,0.154,0.352,-0.401,-0.011,0,4,0,-5,-1,0,0,-3,0,0,0,0,-4
69.746,0.882,2.0,0.003,0.000,0.016,0.001,0.008,0.000,0.000,0.000,0.154,0.352,-0.401,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
69.767,0.887,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.106,0.615,-0.511,-0.011,0,4,0,-5,-1,0,0,0,0,0,0,0,-3
69.784,0.887,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.106,0.615,-0.511,-0.011,0,4,0,-5,-1,0,0,-7,0,0,0,0,-6
69.800,0.887,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.106,0.615,-0.511,-0.011,0,4,0,-5,-1,0,0,-5,0,0,0,0,-5
69.817,0.893,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,0.262,-0.315,-0.011,0,4,0,-5,-1,0,0,3,0,0,0,0,-2
69.837,0.893,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,0.262,-0.315,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
69.854,0.893,2.0,0.003,0.000,0.011,0.001,0.008,0.000,0.000,0.000,0.109,0.262,-0.315,-0.011,0,4,0,-5,-1,0,0,1,0,0,0,0,-2
69.872,0.900,2.0,0.003,0.000,0.013,0.001,0.008,0.000,0.000,0.000,0.131,-0.147,-0.088,-0.011,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
69.888,0.900,2.0,0.003,0.000,0.013,0.001,0.008,0.000,0.000,0.000,0.131,-0.147,-0.088,-0.011,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
69.908,0.900,2.0,0.003,0.000,0.013,0.001,0.008,0.000,0.000,0.000,0.131,-0.147,-0.088,-0.011,0,4,0,-5,-1,0,0,3,0,0,0,0,-2
69.925,0.905,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.102,-0.429,0.068,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
69.942,0.905,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.102,-0.429,0.068,-0.011,0,4,0,-5,-1,0,0,3,0,0,0,0,-2
69.959,0.905,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.102,-0.429,0.068,-0.011,0,4,0,-5,-1,0,0,-5,0,0,0,0,-5
69.980,0.911,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.099,-0.684,0.209,-0.011,0,4,0,-5,-1,0,0,-5,0,0,0,0,-6
69.998,0.911,2.0,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.099,-0.684,0.209,-0.011,0,4,0,-5,-1,0,0,2,0,0,0,0,-2
70.015,0.918,2.1,0.003,0.000,0.022,0.001,0.008,0.000,0.000,0.000,0.213,-0.217,0.375,-0.011,0,4,0,-5,-1,0,0,8,0,0,0,0,1
70.032,0.918,2.1,0.003,0.000,0.022,0.001,0.008,0.000,0.000,0.000,0.213,-0.217,0.375,-0.011,0,4,0,-5,-1,0,0,4,0,0,0,0,-1
70.052,0.918,2.1,0.003,0.000,0.022,0.001,0.008,0.000,0.000,0.000,0.213,-0.217,0.375,-0.011,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
70.069,0.923,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.100,0.099,0.487,-0.011,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
70.086,0.923,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.100,0.099,0.487,-0.011,0,4,0,-5,-1,0,0,1,0,0,0,0,-3
70.103,0.923,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.100,0.099,0.487,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
70.125,0.929,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.096,0.379,0.298,-0.011,0,4,0,-5,-1,0,0,2,0,0,0,0,-2
70.143,0.929,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.096,0.379,0.298,-0.011,0,4,0,-5,-1,0,0,-6,0,0,0,0,-6
70.168,0.929,2.1,0.003,0.000,0.010,0.001,0.008,0.000,0.000,0.000,0.096,0.379,0.298,-0.011,0,4,0,-5,-1,0,0,-3,0,0,0,0,-5
70.185,0.936,2.1,0.003,0.000,0.012,0.001,0.008,0.000,0.000,0.000,0.122,0.716,0.070,-0.011,0,4,0,-5,-1,0,0,5,0,0,0,0,-1
70.205,0.936,2.1,0.003,0.000,0.012,0.001,0.008,0.000,0.000,0.000,0.122,0.716,0.070,-0.011,0,4,0,-5,-1,0,0,6,0,0,0,0,0
70.222,0.941,2.1,0.003,0.000,0.015,0.001,0.008,0.000,0.000,0.000,0.145,0.353,-0.084,-0.011,0,4,0,-5,-1,0,0,-1,0,0,0,0,-4
70.247,0.941,2.1,0.003,0.000,0.015,0.001,0.008,0.000,0.000,0.000,0.145,0.353,-0.084,-0.011,0,4,0,-5,-1,0,0,-7,0,0,0,0,-7
70.265,0.941,2.1,0.003,0.000,0.015,0.001,0.008,0.000,0.000,0.000,0.145,0.353,-0.084,-0.011,0,4,0,-5,-1,0,0,-1,0,0,0,0,-3
70.286,0.947,2.1,0.003,0.000,0.009,0.001,0.008,0.000,0.000,0.000,0.085,0.025,-0.224,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
70.303,0.947,2.1,0.003,0.000,0.009,0.001,0.008,0.000,0.000,0.000,0.085,0.025,-0.224,-0.011,0,4,0,-5,-1,0,0,4,0,0,0,0,-1
70.320,0.947,2.1,0.003,0.000,0.009,0.001,0.008,0.000,0.000,0.000,0.085,0.025,-0.224,-0.011,0,4,0,-5,-1,0,0,-4,0,0,0,0,-5
70.336,0.954,2.1,0.003,0.000,0.015,0.001,0.009,0.000,0.000,0.000,0.144,-0.356,-0.386,-0.011,0,4,0,-5,-1,0,0,-8,0,0,0,0,-7
70.356,0.954,2.1,0.003,0.000,0.015,0.001,0.009,0.000,0.000,0.000,0.144,-0.356,-0.386,-0.011,0,4,0,-5,-1,0,0,0,0,0,0,0,-3
70.373,0.954,2.1,0.003,0.000,0.015,0.001,0.009,0.000,0.000,0.000,0.144,-0.356,-0.386,-0.011,0,4,0,-5,-1,0,0,7,0,0,0,0,0
70.390,0.960,2.1,0.003,0.000,0.010,0.001,0.009,0.000,0.000,0.000,0.101,-0.618,-0.202,-0.011,0,4,0,-5,-1,0,0,6,0,0,0,0,0
70.419,0.960,2.1,0.003,0.000,0.010,0.001,0.009,0.000,0.000,0.000,0.101,-0.618,-0.202,-0.011,0,4,0,-5,-1,0,0,-7,0,0,0,0,-7
70.440,0.965,2.2,0.003,0.000,0.011,0.001,0.009,0.000,0.000,0.000,0.110,-0.264,-0.035,-0.012,0,4,0,-5,-1,0,0,-4,0,0,0,0,-5
70.465,0.965,2.2,0.003,0.000,0.011,0.001,0.009,0.000,0.000,0.000,0.110,-0.264,-0.035,-0.012,0,4,0,-5,-1,0,0,7,0,0,0,0,0
70.483,0.972,2.2,0.003,0.000,0.017,0.001,0.009,0.000,0.000,0.000,0.167,0.145,0.158,-0.012,0,4,0,-5,-1,0,0,5,0,0,0,0,0
70.500,0.972,2.2,0.003,0.000,0.017,0.001,0.009,0.000,0.000,0.000,0.167,0.145,0.158,-0.012,0,4,0,-5,-1,0,0,-4,0,0,0,0,-5
70.521,0.972,2.2,0.003,0.000,0.017,0.001,0.009,0.000,0.000,0.000,0.167,0.145,0.158,-0.012,0,4,0,-5,-1,0,0,-8,0,0,0,0,-7
70.544,0.978,2.2,0.003,0.000,0.009,0.001,0.009,0.000,0.000,0.000,0.088,0.427,0.291,-0.012,0,4,0,-5,-1,0,0,3,0,0,0,0,-2
70.561,0.978,2.2,0.003,0.000,0.009,0.001,0.009,0.000,0.000,0.000,0.088,0.427,0.291,-0.012,0,4,0,-5,-1,0,0,7,0,0,0,0,1
70.590,0.983,2.2,0.003,0.000,0.012,0.001,0.009,0.000,0.000,0.000,0.118,0.682,0.116,-0.012,0,4,0,-5,-1,0,0,-3,0,0,0,0,-5
