t,offset,oldInt,newInt,oldFloat,newFloat
13.667,232,1048715075,1048686393,0.2541448,0.25329
13.669,236,1048715075,1048686393,0.2541448,0.25329
13.67,240,-1298853752,853479400,-1.73534E-08,2.596785E-08
13.671,244,-1173512253,-1173519396,-0.0005402529,-0.0005398372
13.671,248,-1097103492,-1097103738,-0.303768,-0.3037607
13.672,260,1095090520,1095046925,12.3597,12.31813
13.673,352,1027637248,1031667712,0.04699707,0.06201172
13.705,12,1520,1518,2.129974E-42,2.127171E-42
13.706,128,1,0,1.401298E-45,0
13.707,216,914535250,1056000548,3.895178E-06,0.4712688
13.708,220,-1101483543,-1101483693,-0.2116162,-0.2116139
13.709,224,-1024580099,-1024580264,-119.0742,-119.0729
13.709,228,1048686393,1048669495,0.25329,0.2527864
13.71,232,1048686393,1048669495,0.25329,0.2527864
13.711,236,1048686393,1048669495,0.25329,0.2527864
13.712,240,853479400,994961029,2.596785E-08,0.003141792
13.712,244,-1173519396,-1173519494,-0.0005398372,-0.0005398315
13.713,248,-1097103738,-1097103846,-0.3037607,-0.3037575
13.714,260,1095046925,1095013741,12.31813,12.28648
13.715,352,1031667712,1027637248,0.06201172,0.04699707
13.767,12,1518,1516,2.127171E-42,2.124368E-42
13.768,216,1056000548,1055919385,0.4712688,0.4688499
13.769,220,-1101483693,-1101483912,-0.2116139,-0.2116107
13.77,224,-1024580264,-1024580235,-119.0729,-119.0732
13.771,228,1048669495,1048652544,0.2527864,0.2522812
13.771,232,1048669495,1048652544,0.2527864,0.2522812
13.772,236,1048669495,1048652544,0.2527864,0.2522812
13.773,240,994961029,994891770,0.003141792,0.003125666
13.774,244,-1173519494,-1173519637,-0.0005398315,-0.0005398231
13.774,248,-1097103846,-1097103827,-0.3037575,-0.3037581
13.775,260,1095013741,1094980558,12.28648,12.25484
13.831,12,1516,1514,2.124368E-42,2.121566E-42
13.832,216,1055919385,1040456666,0.4688499,0.1290125
13.833,220,-1101483912,-1101484278,-0.2116107,-0.2116052
13.833,224,-1024580235,-1024580312,-119.0732,-119.0726
13.834,228,1048652544,1048625159,0.2522812,0.2514651
13.835,232,1048652544,1048625159,0.2522812,0.2514651
13.836,236,1048652544,1048625159,0.2522812,0.2514651
13.836,240,994891770,979466038,0.003125666,0.0008600833
13.837,244,-1173519637,-1173519876,-0.0005398231,-0.0005398092
13.838,248,-1097103827,-1097103877,-0.3037581,-0.3037566
13.839,260,1094980558,1094936253,12.25484,12.21258
13.839,352,1027637248,1031868416,0.04699707,0.0630188
13.861,12,1514,1512,2.121566E-42,2.118763E-42
13.862,216,1040456666,-1111984313,0.1290125,-0.09007125
13.863,220,-1101484278,-1101484425,-0.2116052,-0.211603
13.864,224,-1024580312,-1024580419,-119.0726,-119.0718
13.865,228,1048625159,1048602348,0.2514651,0.2507852
13.866,232,1048625159,1048602348,0.2514651,0.2507852
13.867,236,1048625159,1048602348,0.2514651,0.2507852
13.867,240,979466038,-1172477646,0.0008600833,-0.000600475
13.868,244,-1173519876,-1173519972,-0.0005398092,-0.0005398036
13.869,248,-1097103877,-1097103947,-0.3037566,-0.3037545
13.87,260,1094936253,1094903065,12.21258,12.18093
13.871,352,1031868416,1027637248,0.0630188,0.04699707
13.923,12,1512,1511,2.118763E-42,2.117362E-42
13.925,216,-1111984313,-1088384704,-0.09007125,-0.6272163
13.925,220,-1101484425,-1101484653,-0.211603,-0.2115996
13.926,224,-1024580419,-1024580719,-119.0718,-119.0695
13.927,228,1048602348,1048573060,0.2507852,0.2499562
13.928,232,1048602348,1048573060,0.2507852,0.2499562
13.928,236,1048602348,1048573060,0.2507852,0.2499562
13.929,240,-1172477646,-1148648325,-0.000600475,-0.004181442
13.93,244,-1173519972,-1173520121,-0.0005398036,-0.000539795
13.931,248,-1097103947,-1097104143,-0.3037545,-0.3037486
13.932,260,1094903065,1094870595,12.18093,12.14997
13.933,352,1027637248,1027366912,0.04699707,0.04598999
13.985,12,1511,1508,2.117362E-42,2.113158E-42
13.987,216,-1088384704,-1081796244,-0.6272163,-1.039838
13.988,220,-1101484653,-1101485033,-0.2115996,-0.211594
13.988,224,-1024580719,-1024581875,-119.0695,-119.0606
13.989,228,1048573060,1048485574,0.2499562,0.2486525
13.99,232,1048573060,1048485574,0.2499562,0.2486525
13.991,236,1048573060,1048485574,0.2499562,0.2486525
13.991,240,-1148648325,-1142740998,-0.004181442,-0.006932256
13.992,244,-1173520121,-1173520369,-0.000539795,-0.0005397805
13.993,248,-1097104143,-1097104898,-0.3037486,-0.3037261
13.994,260,1094870595,1094826313,12.14997,12.10774
13.994,352,1027366912,1031864320,0.04598999,0.06298828
14.017,12,1508,1507,2.113158E-42,2.111757E-42
14.019,216,-1081796244,-1083205169,-1.039838,-0.9359407
14.019,220,-1101485033,-1101485191,-0.211594,-0.2115916
14.02,224,-1024581875,-1024582439,-119.0606,-119.0563
14.021,228,1048485574,1048422379,0.2486525,0.2477109
14.022,232,1048485574,1048422379,0.2486525,0.2477109
14.023,236,1048485574,1048422379,0.2486525,0.2477109
14.023,240,-1142740998,-1144228455,-0.006932256,-0.006239605
14.024,244,-1173520369,-1173520472,-0.0005397805,-0.0005397745
14.025,248,-1097104898,-1097105266,-0.3037261,-0.3037152
14.026,260,1094826313,1094793127,12.10774,12.07609
14.026,352,1031864320,1027637248,0.06298828,0.04699707
14.08,12,1507,1505,2.111757E-42,2.108954E-42
14.081,132,0,1,0,1.401298E-45
14.082,144,0,13,0,1.821688E-44
14.083,148,0,1127534452,0,180.8104
14.084,152,0,60,0,8.407791E-44
14.085,216,-1083205169,-1083075984,-0.9359407,-0.9436407
14.085,220,-1101485191,-1101485422,-0.2115916,-0.2115882
14.086,224,-1024582439,-1024583216,-119.0563,-119.0504
14.087,228,1048422379,1048359061,0.2477109,0.2467674
14.087,232,1048422379,1048359061,0.2477109,0.2467674
14.088,236,1048422379,1048359061,0.2477109,0.2467674
14.09,240,-1144228455,-1144118217,-0.006239605,-0.006290938
14.09,244,-1173520472,-1173520623,-0.0005397745,-0.0005397658
14.091,248,-1097105266,-1097105774,-0.3037152,-0.3037
14.092,260,1094793127,1094759921,12.07609,12.04442
14.093,352,1027637248,1027645440,0.04699707,0.04702759
14.143,12,1505,1503,2.108954E-42,2.106152E-42
14.144,132,1,0,1.401298E-45,0
14.145,144,13,0,1.821688E-44,0
14.146,148,1127534452,0,180.8104,0
14.146,152,60,0,8.407791E-44,0
14.147,156,0,1,0,1.401298E-45
14.148,216,-1083075984,-1078810911,-0.9436407,-1.395718
14.149,220,-1101485422,-1101485812,-0.2115882,-0.2115824
14.149,224,-1024583216,-1024584705,-119.0504,-119.0391
14.15,228,1048359061,1048263404,0.2467674,0.245342
14.151,232,1048359061,1048263404,0.2467674,0.245342
14.152,236,1048359061,1048263404,0.2467674,0.245342
14.152,240,-1144118217,-1139248359,-0.006290938,-0.009304785
14.154,244,-1173520623,-1173520878,-0.0005397658,-0.0005397509
14.154,248,-1097105774,-1097106746,-0.3037,-0.3036711
14.155,260,1094759921,1094716360,12.04442,12.00288
14.156,352,1027645440,1031659520,0.04702759,0.0619812
14.174,12,1503,1501,2.106152E-42,2.103349E-42
14.175,156,1,0,1.401298E-45,0
14.175,216,-1078810911,-1069409445,-1.395718,-3.03292
14.176,220,-1101485812,-1101476202,-0.2115824,-0.2117256
14.177,224,-1024584705,-1024585575,-119.0391,-119.0324
14.178,228,1048263404,1048156509,0.245342,0.2437491
14.179,232,1048263404,1048156509,0.245342,0.2437491
14.179,236,1048263404,1048156509,0.245342,0.2437491
14.18,240,-1139248359,-1129995446,-0.009304785,-0.02021946
14.181,244,-1173520878,-1173514602,-0.0005397509,-0.0005401162
14.182,248,-1097106746,-1097107314,-0.3036711,-0.3036541
14.183,260,1094716360,1094683178,12.00288,11.97123
14.184,352,1031659520,1027637248,0.0619812,0.04699707
14.236,12,1501,1499,2.103349E-42,2.100546E-42
14.237,216,-1069409445,-1065210709,-3.03292,-4.067953
14.237,220,-1101476202,-1101524207,-0.2117256,-0.2110102
14.238,224,-1024585575,-1024587729,-119.0324,-119.016
14.239,228,1048156509,1048028258,0.2437491,0.241838
14.24,232,1048156509,1048028258,0.2437491,0.241838
14.24,236,1048156509,1048028258,0.2437491,0.241838
14.241,240,-1129995446,-1126290919,-0.02021946,-0.02711968
14.242,244,-1173514602,-1173545952,-0.0005401162,-0.0005382914
14.243,248,-1097107314,-1097108721,-0.3036541,-0.3036122
14.243,260,1094683178,1094649986,11.97123,11.93958
14.298,12,1499,1497,2.100546E-42,2.097744E-42
14.299,216,-1065210709,-1067595173,-4.067953,-3.465476
14.3,220,-1101524207,-1101505688,-0.2110102,-0.2112862
14.301,224,-1024587729,-1024591684,-119.016,-118.9858
14.302,228,1048028258,1047876114,0.241838,0.2395709
14.302,232,1048028258,1047876114,0.241838,0.2395709
14.303,236,1048028258,1047876114,0.241838,0.2395709
14.304,240,-1126290919,-1128447267,-0.02711968,-0.02310317
14.305,244,-1173545952,-1173533858,-0.0005382914,-0.0005389954
14.305,248,-1097108721,-1097111304,-0.3036122,-0.3035352
14.306,260,1094649986,1094606389,11.93958,11.898
14.308,352,1027637248,1031667712,0.04699707,0.06201172
14.33,12,1497,1495,2.097744E-42,2.094941E-42
14.331,216,-1067595173,-1070911284,-3.465476,-2.674853
14.332,220,-1101505688,-1101523466,-0.2112862,-0.2110213
14.333,224,-1024591684,-1024593171,-118.9858,-118.9745
14.334,228,1047876114,1047777411,0.2395709,0.2381001
14.334,232,1047876114,1047777411,0.2395709,0.2381001
14.335,236,1047876114,1047777411,0.2395709,0.2381001
14.336,240,-1128447267,-1131277015,-0.02310317,-0.01783236
14.337,244,-1173533858,-1173545468,-0.0005389954,-0.0005383196
14.338,248,-1097111304,-1097112275,-0.3035352,-0.3035063
14.338,260,1094606389,1094573209,11.898,11.86636
14.339,352,1031667712,1027637248,0.06201172,0.04699707
14.392,12,1495,1494,2.094941E-42,2.09354E-42
14.393,216,-1070911284,-1072652448,-2.674853,-2.259727
14.393,220,-1101523466,-1101523976,-0.2110213,-0.2110137
14.394,224,-1024593171,-1024594941,-118.9745,-118.961
14.395,228,1047777411,1047687627,0.2381001,0.2367622
14.396,232,1047777411,1047687627,0.2381001,0.2367622
14.397,236,1047777411,1047687627,0.2381001,0.2367622
14.398,240,-1131277015,-1133063537,-0.01783236,-0.01506485
14.398,244,-1173545468,-1173545801,-0.0005383196,-0.0005383002
14.399,248,-1097112275,-1097113431,-0.3035063,-0.3034718
14.4,260,1094573209,1094540034,11.86636,11.83472
14.454,12,1494,1491,2.09354E-42,2.089336E-42
14.455,216,-1072652448,-1070827200,-2.259727,-2.694901
14.456,220,-1101523976,-1101524790,-0.2110137,-0.2110015
14.457,224,-1024594941,-1024597740,-118.961,-118.9396
14.457,228,1047687627,1047555284,0.2367622,0.2347901
14.458,232,1047687627,1047555284,0.2367622,0.2347901
14.459,236,1047687627,1047555284,0.2367622,0.2347901
14.46,240,-1133063537,-1131205263,-0.01506485,-0.017966
14.46,244,-1173545801,-1173546333,-0.0005383002,-0.0005382692
14.461,248,-1097113431,-1097115259,-0.3034718,-0.3034174
14.462,260,1094540034,1094495733,11.83472,11.79247
14.463,352,1027637248,1031868416,0.04699707,0.0630188
14.486,12,1491,1490,2.089336E-42,2.087935E-42
14.487,216,-1070827200,-1068743838,-2.694901,-3.191613
14.488,220,-1101524790,-1101525136,-0.2110015,-0.2109964
14.492,224,-1024597740,-1024599077,-118.9396,-118.9294
14.493,228,1047555284,1047446239,0.2347901,0.2331652
14.493,232,1047555284,1047446239,0.2347901,0.2331652
14.494,236,1047555284,1047446239,0.2347901,0.2331652
14.495,240,-1131205263,-1129427461,-0.017966,-0.02127742
14.496,244,-1173546333,-1173546559,-0.0005382692,-0.0005382561
14.497,248,-1097115259,-1097116132,-0.3034174,-0.3033913
14.498,260,1094495733,1094462565,11.79247,11.76084
14.499,352,1031868416,1027637248,0.0630188,0.04699707
14.549,12,1490,1488,2.087935E-42,2.085132E-42
14.55,216,-1068743838,-1066914254,-3.191613,-3.62782
14.55,220,-1101525136,-1101525708,-0.2109964,-0.2109879
14.551,224,-1024599077,-1024601265,-118.9294,-118.9127
14.552,228,1047446239,1047330888,0.2331652,0.2314464
14.553,232,1047446239,1047330888,0.2331652,0.2314464
14.554,236,1047446239,1047330888,0.2331652,0.2314464
14.554,240,-1129427461,-1127866216,-0.02127742,-0.02418546
14.555,244,-1173546559,-1173546932,-0.0005382561,-0.0005382344
14.555,248,-1097116132,-1097117561,-0.3033913,-0.3033487
14.556,260,1094462565,1094430116,11.76084,11.72989
14.557,352,1027637248,1027366912,0.04699707,0.04598999
14.611,12,1488,1486,2.085132E-42,2.08233E-42
14.612,216,-1066914254,-1068944745,-3.62782,-3.143713
14.613,220,-1101525708,-1101526695,-0.2109879,-0.2109732
14.613,224,-1024601265,-1024604905,-118.9127,-118.8849
14.614,228,1047330888,1047186865,0.2314464,0.2293003
14.614,232,1047330888,1047186865,0.2314464,0.2293003
14.615,236,1047330888,1047186865,0.2314464,0.2293003
14.616,240,-1127866216,-1129598902,-0.02418546,-0.02095808
14.616,244,-1173546932,-1173547577,-0.0005382344,-0.0005381968
14.617,248,-1097117561,-1097119938,-0.3033487,-0.3032779
14.618,260,1094430116,1094385854,11.72989,11.68768
14.618,352,1027366912,1031864320,0.04598999,0.06298828
14.643,12,1486,1484,2.08233E-42,2.079527E-42
14.644,216,-1068944745,-1069771384,-3.143713,-2.946627
14.644,220,-1101526695,-1101527075,-0.2109732,-0.2109675
14.645,224,-1024604905,-1024606366,-118.8849,-118.8738
14.646,228,1047186865,1047083598,0.2293003,0.2277615
14.646,232,1047186865,1047083598,0.2293003,0.2277615
14.647,236,1047186865,1047083598,0.2293003,0.2277615
14.647,240,-1129598902,-1130304300,-0.02095808,-0.01964418
14.648,244,-1173547577,-1173547825,-0.0005381968,-0.0005381824
14.648,248,-1097119938,-1097120892,-0.3032779,-0.3032495
14.649,260,1094385854,1094352698,11.68768,11.65606
14.65,352,1031864320,1027637248,0.06298828,0.04699707
14.706,12,1484,1482,2.079527E-42,2.076724E-42
14.707,216,-1069771384,-1071755721,-2.946627,-2.473524
14.707,220,-1101527075,-1101524420,-0.2109675,-0.2110071
14.708,224,-1024606366,-1024608295,-118.8738,-118.8591
14.709,228,1047083598,1046990438,0.2277615,0.2263733
14.709,232,1047083598,1046990438,0.2277615,0.2263733
14.71,236,1047083598,1046990438,0.2277615,0.2263733
14.71,240,-1130304300,-1131997601,-0.01964418,-0.01649016
14.711,244,-1173547825,-1173546091,-0.0005381824,-0.0005382833
14.711,248,-1097120892,-1097122152,-0.3032495,-0.3032119
14.712,260,1094352698,1094319526,11.65606,11.62443
14.713,352,1027637248,1027645440,0.04699707,0.04702759
14.768,12,1482,1480,2.076724E-42,2.073922E-42
14.769,216,-1071755721,-1070641096,-2.473524,-2.739271
14.769,220,-1101524420,-1101512706,-0.2110071,-0.2111816
14.77,224,-1024608295,-1024611238,-118.8591,-118.8366
14.77,228,1046990438,1046860612,0.2263733,0.2244387
14.771,232,1046990438,1046860612,0.2263733,0.2244387
14.772,236,1046990438,1046860612,0.2263733,0.2244387
14.772,240,-1131997601,-1131046455,-0.01649016,-0.01826181
14.773,244,-1173546091,-1173538441,-0.0005382833,-0.0005387286
14.773,248,-1097122152,-1097124074,-0.3032119,-0.3031546
14.774,260,1094319526,1094276025,11.62443,11.58294
14.774,352,1027645440,1031659520,0.04702759,0.0619812
14.798,12,1480,1478,2.073922E-42,2.071119E-42
14.799,132,0,1,0,1.401298E-45
14.8,144,0,13,0,1.821688E-44
14.801,148,0,1127534452,0,180.8104
14.801,152,0,60,0,8.407791E-44
14.802,216,-1070641096,-1069554612,-2.739271,-2.998309
14.803,220,-1101512706,-1101513024,-0.2111816,-0.2111769
14.803,224,-1024611238,-1024612564,-118.8366,-118.8265
14.804,228,1046860612,1046756797,0.2244387,0.2228918
14.804,232,1046860612,1046756797,0.2244387,0.2228918
14.805,236,1046860612,1046756797,0.2244387,0.2228918
14.805,240,-1131046455,-1130119322,-0.01826181,-0.01998873
14.806,244,-1173538441,-1173538649,-0.0005387286,-0.0005387165
14.807,248,-1097124074,-1097124940,-0.3031546,-0.3031288
14.807,260,1094276025,1094242894,11.58294,11.55134
14.808,352,1031659520,1027637248,0.0619812,0.04699707
14.861,12,1478,1476,2.071119E-42,2.068317E-42
14.862,132,1,0,1.401298E-45,0
14.862,144,13,0,1.821688E-44,0
14.863,148,1127534452,0,180.8104,0
14.864,152,60,0,8.407791E-44,0
14.864,156,0,1,0,1.401298E-45
14.865,216,-1069554612,-1065373440,-2.998309,-3.995178
14.866,220,-1101513024,-1101513539,-0.2111769,-0.2111692
14.866,224,-1024612564,-1024614754,-118.8265,-118.8098
14.867,228,1046756797,1046632380,0.2228918,0.2210378
14.868,232,1046756797,1046632380,0.2228918,0.2210378
14.868,236,1046756797,1046632380,0.2228918,0.2210378
14.869,240,-1130119322,-1126551388,-0.01998873,-0.02663452
14.869,244,-1173538649,-1173538985,-0.0005387165,-0.0005386969
14.871,248,-1097124940,-1097126370,-0.3031288,-0.3030862
14.871,260,1094242894,1094209769,11.55134,11.51975
14.924,12,1476,1474,2.068317E-42,2.065514E-42
14.925,156,1,0,1.401298E-45,0
14.925,216,-1065373440,-1063988573,-3.995178,-4.650712
14.926,220,-1101513539,-1101505477,-0.2111692,-0.2112893
14.926,224,-1024614754,-1024619532,-118.8098,-118.7733
14.927,228,1046632380,1046450539,0.2210378,0.2183282
14.928,232,1046632380,1046450539,0.2210378,0.2183282
14.928,236,1046632380,1046450539,0.2210378,0.2183282
14.929,240,-1126551388,-1124205140,-0.02663452,-0.03100475
14.929,244,-1173538985,-1173533720,-0.0005386969,-0.0005390034
14.93,248,-1097126370,-1097129490,-0.3030862,-0.3029932
14.93,260,1094209769,1094166264,11.51975,11.47826
14.931,352,1027637248,1031667712,0.04699707,0.06201172
14.956,12,1474,1472,2.065514E-42,2.062711E-42
14.957,216,-1063988573,-1063704610,-4.650712,-4.786117
14.958,220,-1101505477,-1101547349,-0.2112893,-0.2106654
14.958,224,-1024619532,-1024621738,-118.7733,-118.7565
14.959,228,1046450539,1046310018,0.2183282,0.2162342
14.96,232,1046450539,1046310018,0.2183282,0.2162342
14.96,236,1046450539,1046310018,0.2183282,0.2162342
14.961,240,-1124205140,-1123896991,-0.03100475,-0.03190744
14.961,244,-1173533720,-1173561065,-0.0005390034,-0.0005374117
14.962,248,-1097129490,-1097130931,-0.3029932,-0.3029503
14.962,260,1094166264,1094133052,11.47826,11.44659
14.963,352,1031667712,1027637248,0.06201172,0.04699707
15.017,12,1472,1471,2.062711E-42,2.06131E-42
15.018,216,-1063704610,-1064210391,-4.786117,-4.544941
15.018,220,-1101547349,-1101573046,-0.2106654,-0.2102825
15.019,224,-1024621738,-1024624847,-118.7565,-118.7328
15.019,228,1046310018,1046174970,0.2162342,0.2142219
15.02,232,1046310018,1046174970,0.2162342,0.2142219
15.021,236,1046310018,1046174970,0.2162342,0.2142219
15.021,240,-1123896991,-1124583709,-0.03190744,-0.03029961
15.022,244,-1173561065,-1173577847,-0.0005374117,-0.0005364349
15.022,248,-1097130931,-1097132961,-0.3029503,-0.3028898
15.023,260,1094133052,1094099851,11.44659,11.41493
15.08,12,1471,1468,2.06131E-42,2.057106E-42
15.081,216,-1064210391,-1062593322,-4.544941,-5.31602
15.082,220,-1101573046,-1101550025,-0.2102825,-0.2106255
15.083,224,-1024624847,-1024630056,-118.7328,-118.6931
15.083,228,1046174970,1045972572,0.2142219,0.2112059
15.084,232,1046174970,1045972572,0.2142219,0.2112059
15.085,236,1046174970,1045972572,0.2142219,0.2112059
15.085,240,-1124583709,-1122948692,-0.03029961,-0.03544013
15.086,244,-1173577847,-1173562813,-0.0005364349,-0.00053731
15.086,248,-1097132961,-1097136363,-0.3028898,-0.3027884
15.087,260,1094099851,1094055559,11.41493,11.37269
15.087,352,1027637248,1031868416,0.04699707,0.0630188
15.111,12,1468,1467,2.057106E-42,2.055705E-42
15.112,216,-1062593322,-1058738946,-5.31602,-7.15393
15.113,220,-1101550025,-1101550759,-0.2106255,-0.2106146
15.114,224,-1024630056,-1024633083,-118.6931,-118.67
15.114,228,1045972572,1045783537,0.2112059,0.2083891
15.115,232,1045972572,1045783537,0.2112059,0.2083891
15.116,236,1045972572,1045783537,0.2112059,0.2083891
15.117,240,-1122948692,-1119659624,-0.03544013,-0.04769287
15.117,244,-1173562813,-1173563292,-0.00053731,-0.0005372821
15.118,248,-1097136363,-1097138340,-0.3027884,-0.3027295
15.118,260,1094055559,1094022466,11.37269,11.34113
15.119,352,1031868416,1027637248,0.0630188,0.04699707
15.174,12,1467,1465,2.055705E-42,2.052902E-42
15.175,216,-1058738946,-1048991287,-7.15393,-15.60395
15.176,220,-1101550759,-1101076466,-0.2106146,-0.2176821
15.176,224,-1024633083,-1024641790,-118.67,-118.6035
15.177,228,1045783537,1045426037,0.2083891,0.2030619
15.178,232,1045783537,1045426037,0.2083891,0.2030619
15.178,236,1045783537,1045426037,0.2083891,0.2030619
15.179,240,-1119659624,-1110111293,-0.04769287,-0.1040263
15.179,244,-1173563292,-1173253550,-0.0005372821,-0.0005553114
